name,hex,link
श्वेत,#ffffff,https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A5%87%E0%A4%A4
सदाबहार,#cdcdfe,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B8%E0%A4%A6%E0%A4%BE%E0%A4%AC%E0%A4%B9%E0%A4%BE%E0%A4%B0
समुद्री हरा,#2e8b57,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%AE%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%B9%E0%A4%B0%E0%A4%BE
सरसों,#ffdb58,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B0%E0%A4%B8%E0%A5%8B%E0%A4%82_(%E0%A4%B0%E0%A4%82%E0%A4%97)
सलेटी,#808080,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B2%E0%A5%87%E0%A4%9F%E0%A5%80
साल्मन,#e9967a,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%B2%E0%A5%8D%E0%A4%AE%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
सिंदूरी,#ff4d00,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%82%E0%A4%B0%E0%A5%80
सिंदूरी लाल,#ff4500,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80-%E0%A4%B2%E0%A4%BE%E0%A4%B2
सिनाबार,#e34234,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%B0
सीपिया,#704214,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
सुनहरा,#d4af37,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A4%B9%E0%A4%B0%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
सुनहरा भूरा,#996515,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%B8%E0%A5%81%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3_%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE
सुर्ख,#ff2400,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2#%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%96
सुवर्ण,#ffd700,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE#%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A4%B9%E0%A4%B0%E0%A4%BE
सुवर्ण पीला,#ffdf00,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%B8%E0%A5%81%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3_%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE
सेफटी नारंगी,#ff6600,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80#%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE_%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80
सेराइज,#de3163,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%9C_(%E0%A4%B0%E0%A4%82%E0%A4%97)
सेरूलिअन,#007ba7,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%B0%E0%A5%82%E0%A4%B2%E0%A4%BF%E0%A4%85%E0%A4%A8
सेरूलिअन नीला,#2a52be,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%B0%E0%A5%82%E0%A4%B2%E0%A4%BF%E0%A4%85%E0%A4%A8_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
सेलाडॉन,#ace1af,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%B2%E0%A4%BE%E0%A4%A1%E0%A5%89%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
सेलेक्टिव पीला,#ffba00,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%B2%E0%A5%87%E0%A4%95%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%B5_%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE
सैंग्रिय,#92000a,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%88%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF_(%E0%A4%B0%E0%A4%82%E0%A4%97)
सैंडी भूरा,#f4a460,https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE#%E0%A4%B8%E0%A4%82%E0%A4%A1%E0%A5%80_%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE
सैनिक हरा,#4b5320,https://hi.wikipedia.org/wiki/%E0%A4%86%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A5%80_%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%A8
सैल्मन,#ff8c69,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE_%E0%A4%B8%E0%A4%BE%E0%A4%B2%E0%A5%8D%E0%A4%AE%E0%A4%A8
स्कूल बस पीला,#ffd800,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE#%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A5%82%E0%A4%B2_%E0%A4%AC%E0%A4%B8_%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE
स्लेट्आ ग्रे,#708090,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B2%E0%A5%87%E0%A4%9F%E0%A5%80
स्वर्णाम्र,#ec5800,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)
हरा,#01fe01,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE
हरा HTML/CSS,#018101,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#HTML/CSS_%E0%A4%AE%E0%A5%87
हरा#छलावरण हरा,#78866b,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%9B%E0%A4%B2%E0%A4%BE%E0%A4%B5%E0%A4%B0%E0%A4%A3_%E0%A4%B9%E0%A4%B0%E0%A4%BE
हरिताश्म,#00a86b,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BF%E0%A4%A4%E0%A4%BE%E0%A4%B6%E0%A5%8D%E0%A4%AE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
हलका खाकी,#f0e68c,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B2%E0%A4%95%E0%A4%BE_%E0%A4%96%E0%A4%BE%E0%A4%95%E0%A5%80
हलका बैंगनी,#990066,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B2%E0%A4%95%E0%A4%BE_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80
हल्का नीला,#add8e6,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B2%E0%A5%8D%E0%A4%95%E0%A4%BE_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
हार्लेक्वीन,#3fff00,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%B2%E0%A5%87%E0%A4%95%E0%A5%8D%E0%A4%B5%E0%A5%80%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
हैन पर्पल,#5218fa,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A5%88%E0%A4%A8_%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2
हैलिओट्रोप,#df73ff,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A5%88%E0%A4%B2%E0%A4%BF%E0%A4%93%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%AA_(%E0%A4%B0%E0%A4%82%E0%A4%97)
हौलीवुड सेराइज़,#f400a1,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A5%8C%E0%A4%B2%E0%A5%80%E0%A4%B5%E0%A5%81%E0%A4%A1_%E0%A4%B8%E0%A5%87%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%9C%E0%A4%BC
